merchant,prediction_date,risk_score,alert,previous_7d_average_transaction_amount,previous_7d_maximum_transaction_amount,previous_7d_total_transaction_amount,previous_14d_transaction_count,previous_14d_fraud_rate,previous_7d_transaction_count_change,explanation
fraud_Kutch and Sons,2020-06-08,0.8287759098874276,1,108.85594594594592,192.33,4027.669999999999,71.0,0.014084507042253521,3.0,Historical evidence only: prior 7-day average transaction amount 108.86; prior 7-day maximum transaction amount 192.33; prior 7-day total transaction amount 4027.67; prior 14-day transaction count 71; prior 14-day fraud rate 0.014085; recent 7-day transaction-count change versus the preceding 7 days 3.
fraud_DuBuque LLC,2020-05-17,0.8286777373437312,1,123.08892857142858,293.48,3446.4900000000002,62.0,0.016129032258064516,-6.0,Historical evidence only: prior 7-day average transaction amount 123.09; prior 7-day maximum transaction amount 293.48; prior 7-day total transaction amount 3446.49; prior 14-day transaction count 62; prior 14-day fraud rate 0.016129; recent 7-day transaction-count change versus the preceding 7 days -6.
fraud_Hackett-Lueilwitz,2020-05-05,0.8286422448843846,1,117.72749999999999,294.64,3296.37,60.0,0.016666666666666666,-4.0,Historical evidence only: prior 7-day average transaction amount 117.73; prior 7-day maximum transaction amount 294.64; prior 7-day total transaction amount 3296.37; prior 14-day transaction count 60; prior 14-day fraud rate 0.016667; recent 7-day transaction-count change versus the preceding 7 days -4.
fraud_Miller-Hauck,2020-06-04,0.8286109053843667,1,119.6522222222222,332.78,4307.48,68.0,0.058823529411764705,4.0,Historical evidence only: prior 7-day average transaction amount 119.65; prior 7-day maximum transaction amount 332.78; prior 7-day total transaction amount 4307.48; prior 14-day transaction count 68; prior 14-day fraud rate 0.058824; recent 7-day transaction-count change versus the preceding 7 days 4.
fraud_Doyle Ltd,2020-06-08,0.828574298503927,1,125.64071428571428,330.35,5276.91,82.0,0.036585365853658534,2.0,Historical evidence only: prior 7-day average transaction amount 125.64; prior 7-day maximum transaction amount 330.35; prior 7-day total transaction amount 5276.91; prior 14-day transaction count 82; prior 14-day fraud rate 0.036585; recent 7-day transaction-count change versus the preceding 7 days 2.
fraud_Kiehn-Emmerich,2020-06-01,0.8284774526887965,1,105.32204545454546,225.25,4634.17,80.0,0.0125,8.0,Historical evidence only: prior 7-day average transaction amount 105.32; prior 7-day maximum transaction amount 225.25; prior 7-day total transaction amount 4634.17; prior 14-day transaction count 80; prior 14-day fraud rate 0.012500; recent 7-day transaction-count change versus the preceding 7 days 8.
fraud_Barton Inc,2020-05-28,0.8283118113521705,1,128.3103125,300.19,4105.93,58.0,0.05172413793103448,6.0,Historical evidence only: prior 7-day average transaction amount 128.31; prior 7-day maximum transaction amount 300.19; prior 7-day total transaction amount 4105.93; prior 14-day transaction count 58; prior 14-day fraud rate 0.051724; recent 7-day transaction-count change versus the preceding 7 days 6.
"fraud_Osinski, Ledner and Leuschke",2020-05-25,0.828300476435632,1,119.11026315789475,260.11,4526.1900000000005,57.0,0.017543859649122806,19.0,Historical evidence only: prior 7-day average transaction amount 119.11; prior 7-day maximum transaction amount 260.11; prior 7-day total transaction amount 4526.19; prior 14-day transaction count 57; prior 14-day fraud rate 0.017544; recent 7-day transaction-count change versus the preceding 7 days 19.
fraud_Kuhn LLC,2020-05-26,0.8282342179625313,1,43.94259259259262,656.0,2372.9000000000015,103.0,0.02912621359223301,5.0,Historical evidence only: prior 7-day average transaction amount 43.94; prior 7-day maximum transaction amount 656.00; prior 7-day total transaction amount 2372.90; prior 14-day transaction count 103; prior 14-day fraud rate 0.029126; recent 7-day transaction-count change versus the preceding 7 days 5.
"fraud_Goldner, Kovacek and Abbott",2020-05-17,0.8282014964889217,1,111.68083333333334,219.35,2680.34,51.0,0.0196078431372549,-3.0,Historical evidence only: prior 7-day average transaction amount 111.68; prior 7-day maximum transaction amount 219.35; prior 7-day total transaction amount 2680.34; prior 14-day transaction count 51; prior 14-day fraud rate 0.019608; recent 7-day transaction-count change versus the preceding 7 days -3.
fraud_Koepp-Parker,2020-06-13,0.8281834610531562,1,119.87105263157896,224.27,4555.1,77.0,0.025974025974025976,-1.0,Historical evidence only: prior 7-day average transaction amount 119.87; prior 7-day maximum transaction amount 224.27; prior 7-day total transaction amount 4555.10; prior 14-day transaction count 77; prior 14-day fraud rate 0.025974; recent 7-day transaction-count change versus the preceding 7 days -1.
fraud_McDermott-Weimann,2020-06-04,0.8281808186283698,1,108.24886792452831,211.84,5737.1900000000005,94.0,0.0,12.0,Historical evidence only: prior 7-day average transaction amount 108.25; prior 7-day maximum transaction amount 211.84; prior 7-day total transaction amount 5737.19; prior 14-day transaction count 94; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days 12.
fraud_Miller-Hauck,2020-05-04,0.8281086830978055,1,116.23705882352942,236.5,3952.0600000000004,65.0,0.015384615384615385,3.0,Historical evidence only: prior 7-day average transaction amount 116.24; prior 7-day maximum transaction amount 236.50; prior 7-day total transaction amount 3952.06; prior 14-day transaction count 65; prior 14-day fraud rate 0.015385; recent 7-day transaction-count change versus the preceding 7 days 3.
fraud_Deckow-O'Conner,2020-05-07,0.8279888643112854,1,116.68799999999999,236.58,2917.2,52.0,0.0,-2.0,Historical evidence only: prior 7-day average transaction amount 116.69; prior 7-day maximum transaction amount 236.58; prior 7-day total transaction amount 2917.20; prior 14-day transaction count 52; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days -2.
fraud_Rutherford-Mertz,2020-06-10,0.8279689648851178,1,103.212,191.92,2580.3,62.0,0.0,-12.0,Historical evidence only: prior 7-day average transaction amount 103.21; prior 7-day maximum transaction amount 191.92; prior 7-day total transaction amount 2580.30; prior 14-day transaction count 62; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days -12.
fraud_Heidenreich PLC,2020-05-21,0.8279329554890592,1,123.8047619047619,215.8,2599.9,54.0,0.0,-12.0,Historical evidence only: prior 7-day average transaction amount 123.80; prior 7-day maximum transaction amount 215.80; prior 7-day total transaction amount 2599.90; prior 14-day transaction count 54; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days -12.
fraud_Bradtke PLC,2020-05-23,0.8278014888684502,1,124.7632,212.6,3119.08,50.0,0.0,0.0,Historical evidence only: prior 7-day average transaction amount 124.76; prior 7-day maximum transaction amount 212.60; prior 7-day total transaction amount 3119.08; prior 14-day transaction count 50; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days 0.
"fraud_Mosciski, Gislason and Mertz",2020-05-12,0.8277853675961548,1,135.16,315.09,3243.8399999999997,49.0,0.04081632653061224,-1.0,Historical evidence only: prior 7-day average transaction amount 135.16; prior 7-day maximum transaction amount 315.09; prior 7-day total transaction amount 3243.84; prior 14-day transaction count 49; prior 14-day fraud rate 0.040816; recent 7-day transaction-count change versus the preceding 7 days -1.
fraud_Doyle Ltd,2020-05-05,0.8277836868484887,1,136.36499999999998,370.45,4090.95,54.0,0.05555555555555555,6.0,Historical evidence only: prior 7-day average transaction amount 136.36; prior 7-day maximum transaction amount 370.45; prior 7-day total transaction amount 4090.95; prior 14-day transaction count 54; prior 14-day fraud rate 0.055556; recent 7-day transaction-count change versus the preceding 7 days 6.
fraud_Goodwin-Nitzsche,2020-05-19,0.8277750030749147,1,120.24782608695654,226.63,2765.7000000000003,59.0,0.03389830508474576,-13.0,Historical evidence only: prior 7-day average transaction amount 120.25; prior 7-day maximum transaction amount 226.63; prior 7-day total transaction amount 2765.70; prior 14-day transaction count 59; prior 14-day fraud rate 0.033898; recent 7-day transaction-count change versus the preceding 7 days -13.
fraud_Pacocha-O'Reilly,2020-05-26,0.8277750030749147,1,107.03,217.83,2675.75,63.0,0.031746031746031744,-13.0,Historical evidence only: prior 7-day average transaction amount 107.03; prior 7-day maximum transaction amount 217.83; prior 7-day total transaction amount 2675.75; prior 14-day transaction count 63; prior 14-day fraud rate 0.031746; recent 7-day transaction-count change versus the preceding 7 days -13.
fraud_Bauch-Raynor,2020-05-13,0.8277699731167278,1,134.96958333333333,352.85,3239.27,54.0,0.037037037037037035,-6.0,Historical evidence only: prior 7-day average transaction amount 134.97; prior 7-day maximum transaction amount 352.85; prior 7-day total transaction amount 3239.27; prior 14-day transaction count 54; prior 14-day fraud rate 0.037037; recent 7-day transaction-count change versus the preceding 7 days -6.
fraud_Deckow-O'Conner,2020-06-01,0.8277361861785437,1,111.4457894736842,238.85,4234.94,73.0,0.0,3.0,Historical evidence only: prior 7-day average transaction amount 111.45; prior 7-day maximum transaction amount 238.85; prior 7-day total transaction amount 4234.94; prior 14-day transaction count 73; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days 3.
fraud_Kutch and Sons,2020-05-08,0.8276115545018069,1,104.25085106382977,291.96,4899.789999999999,83.0,0.012048192771084338,11.0,Historical evidence only: prior 7-day average transaction amount 104.25; prior 7-day maximum transaction amount 291.96; prior 7-day total transaction amount 4899.79; prior 14-day transaction count 83; prior 14-day fraud rate 0.012048; recent 7-day transaction-count change versus the preceding 7 days 11.
fraud_McDermott-Weimann,2020-05-13,0.8275659876556622,1,103.90249999999999,223.83,2493.66,58.0,0.0,-10.0,Historical evidence only: prior 7-day average transaction amount 103.90; prior 7-day maximum transaction amount 223.83; prior 7-day total transaction amount 2493.66; prior 14-day transaction count 58; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days -10.
fraud_Barton Inc,2020-05-23,0.8275316426470174,1,132.40750000000003,349.18,4237.040000000001,54.0,0.05555555555555555,10.0,Historical evidence only: prior 7-day average transaction amount 132.41; prior 7-day maximum transaction amount 349.18; prior 7-day total transaction amount 4237.04; prior 14-day transaction count 54; prior 14-day fraud rate 0.055556; recent 7-day transaction-count change versus the preceding 7 days 10.
fraud_Bauch-Raynor,2020-05-26,0.8274660372991017,1,100.68837209302326,237.81,4329.6,79.0,0.0,7.0,Historical evidence only: prior 7-day average transaction amount 100.69; prior 7-day maximum transaction amount 237.81; prior 7-day total transaction amount 4329.60; prior 14-day transaction count 79; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days 7.
fraud_Cartwright-Harris,2020-06-13,0.827398796929522,1,112.98341463414633,238.65,4632.32,83.0,0.0,-1.0,Historical evidence only: prior 7-day average transaction amount 112.98; prior 7-day maximum transaction amount 238.65; prior 7-day total transaction amount 4632.32; prior 14-day transaction count 83; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days -1.
fraud_McDermott-Weimann,2020-06-10,0.8272364778625925,1,117.08999999999999,267.28,4917.78,93.0,0.0,-9.0,Historical evidence only: prior 7-day average transaction amount 117.09; prior 7-day maximum transaction amount 267.28; prior 7-day total transaction amount 4917.78; prior 14-day transaction count 93; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days -9.
fraud_Bradtke PLC,2020-05-15,0.8271618892245706,1,132.07846153846154,238.66,3434.04,53.0,0.0,-1.0,Historical evidence only: prior 7-day average transaction amount 132.08; prior 7-day maximum transaction amount 238.66; prior 7-day total transaction amount 3434.04; prior 14-day transaction count 53; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days -1.
fraud_Hackett-Lueilwitz,2020-05-13,0.827019533726264,1,104.9048,218.14,2622.62,57.0,0.017543859649122806,-7.0,Historical evidence only: prior 7-day average transaction amount 104.90; prior 7-day maximum transaction amount 218.14; prior 7-day total transaction amount 2622.62; prior 14-day transaction count 57; prior 14-day fraud rate 0.017544; recent 7-day transaction-count change versus the preceding 7 days -7.
fraud_Rutherford-Mertz,2020-05-23,0.827019533726264,1,128.81,231.02,3220.25,58.0,0.017241379310344827,-8.0,Historical evidence only: prior 7-day average transaction amount 128.81; prior 7-day maximum transaction amount 231.02; prior 7-day total transaction amount 3220.25; prior 14-day transaction count 58; prior 14-day fraud rate 0.017241; recent 7-day transaction-count change versus the preceding 7 days -8.
fraud_Pacocha-O'Reilly,2020-05-11,0.8270087524100957,1,118.50952380952383,224.2,2488.7000000000003,58.0,0.0,-16.0,Historical evidence only: prior 7-day average transaction amount 118.51; prior 7-day maximum transaction amount 224.20; prior 7-day total transaction amount 2488.70; prior 14-day transaction count 58; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days -16.
